"seqnames","start","end","width","strand","coverage1","numCs1","numTs1","coverage2","numCs2","numTs2","coverage3","numCs3","numTs3","coverage4","numCs4","numTs4","coverage5","numCs5","numTs5","coverage6","numCs6","numTs6","coverage7","numCs7","numTs7","coverage8","numCs8","numTs8","coverage9","numCs9","numTs9","coverage10","numCs10","numTs10","coverage11","numCs11","numTs11","coverage12","numCs12","numTs12","coverage13","numCs13","numTs13","coverage14","numCs14","numTs14","coverage15","numCs15","numTs15","coverage16","numCs16","numTs16","coverage17","numCs17","numTs17","coverage18","numCs18","numTs18","coverage19","numCs19","numTs19","coverage20","numCs20","numTs20","coverage21","numCs21","numTs21","coverage22","numCs22","numTs22","coverage23","numCs23","numTs23","coverage24","numCs24","numTs24","coverage25","numCs25","numTs25","coverage26","numCs26","numTs26","coverage27","numCs27","numTs27","coverage28","numCs28","numTs28","coverage29","numCs29","numTs29","coverage30","numCs30","numTs30","coverage31","numCs31","numTs31","coverage32","numCs32","numTs32","coverage33","numCs33","numTs33","coverage34","numCs34","numTs34","coverage35","numCs35","numTs35","coverage36","numCs36","numTs36","coverage37","numCs37","numTs37","coverage38","numCs38","numTs38","coverage39","numCs39","numTs39","coverage40","numCs40","numTs40","coord_key"
"chr5",141226809,141226809,1,"*",32,8,24,36,10,26,24,17,7,21,10,11,26,13,13,32,12,20,26,9,17,24,8,16,37,17,20,32,8,24,29,14,15,23,6,17,35,12,23,33,13,20,18,6,12,30,12,18,35,14,21,46,18,28,32,13,19,22,9,13,31,6,25,35,21,14,31,16,15,37,18,19,39,19,20,27,13,14,31,17,14,35,13,22,39,21,18,34,20,14,33,17,16,31,23,8,41,16,25,49,21,28,34,15,19,47,26,21,33,24,9,27,20,7,43,29,14,43,26,17,"chr5_141226809"
"chr5",151511697,151511697,1,"*",34,24,10,29,26,3,28,21,7,36,31,5,27,27,0,34,28,6,19,16,3,29,27,2,32,24,8,28,25,3,31,25,6,15,10,5,26,24,2,23,19,4,27,22,5,34,23,11,32,28,4,36,32,4,34,30,4,44,34,10,26,21,5,25,24,1,42,41,1,29,27,2,25,24,1,30,28,2,33,32,1,20,18,2,28,27,1,31,26,5,33,31,2,33,30,3,42,38,4,39,37,2,33,28,5,32,31,1,42,38,4,37,37,0,29,28,1,36,31,5,"chr5_151511697"
"chr5",157044368,157044368,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,6,NA,NA,NA,21,13,8,17,9,8,21,15,6,12,8,4,15,10,5,13,8,5,NA,NA,NA,12,7,5,12,2,10,12,7,5,10,4,6,18,9,9,NA,NA,NA,14,10,4,12,3,9,10,3,7,NA,NA,NA,12,7,5,15,7,8,13,1,12,11,3,8,11,1,10,11,0,11,10,3,7,12,5,7,10,3,7,13,3,10,10,3,7,14,6,8,12,3,9,11,3,8,15,3,12,16,4,12,15,5,10,17,2,15,"chr5_157044368"
"chr5",159903987,159903987,1,"*",33,24,9,32,17,15,13,10,3,24,21,3,28,22,6,30,22,8,30,22,8,29,23,6,35,28,7,40,27,13,25,17,8,27,22,5,35,24,11,24,21,3,25,18,7,32,23,9,33,23,10,50,31,19,34,23,11,32,23,9,29,24,5,26,24,2,28,23,5,31,25,6,42,32,10,35,28,7,28,25,3,22,20,2,30,24,6,35,30,5,41,32,9,33,24,9,42,39,3,36,31,5,35,32,3,25,22,3,32,27,5,40,33,7,32,25,7,31,26,5,"chr5_159903987"
"chr6",171132,171132,1,"*",25,0,25,29,0,29,23,0,23,27,8,19,25,10,15,31,0,31,29,1,28,21,12,9,51,29,22,35,0,35,33,13,20,40,38,2,30,0,30,35,15,20,29,0,29,48,0,48,45,42,3,62,28,34,58,21,37,44,16,28,40,0,40,18,7,11,39,0,39,31,0,31,49,0,49,36,0,36,51,0,51,42,0,42,46,1,45,34,0,34,48,2,46,34,0,34,50,0,50,44,1,43,44,0,44,53,2,51,46,0,46,37,2,35,39,1,38,42,0,42,"chr6_171132"
"chr6",2781064,2781064,1,"*",25,14,11,23,11,12,21,9,12,19,12,7,26,17,9,20,11,9,26,16,10,28,15,13,35,21,14,24,11,13,20,10,10,19,8,11,29,20,9,20,11,9,10,7,3,28,14,14,28,15,13,41,19,22,36,21,15,35,24,11,28,21,7,26,18,8,22,15,7,20,18,2,28,17,11,27,20,7,27,20,7,24,17,7,34,21,13,32,27,5,30,17,13,33,24,9,45,33,12,35,25,10,33,25,8,36,25,11,28,17,11,28,21,7,29,21,8,43,26,17,"chr6_2781064"
"chr6",4472534,4472534,1,"*",26,25,1,29,27,2,15,15,0,18,18,0,NA,NA,NA,13,11,2,21,19,2,24,21,3,31,31,0,35,34,1,27,26,1,NA,NA,NA,35,33,2,29,29,0,15,15,0,35,34,1,39,38,1,46,45,1,29,29,0,35,35,0,25,25,0,12,11,1,16,12,4,17,12,5,34,29,5,28,27,1,16,16,0,38,35,3,30,26,4,21,14,7,19,15,4,24,23,1,25,18,7,35,33,2,28,28,0,24,19,5,15,13,2,16,12,4,15,10,5,20,16,4,"chr6_4472534"
"chr6",15892561,15892561,1,"*",21,11,10,19,13,6,15,10,5,15,10,5,28,17,11,20,12,8,16,13,3,34,18,16,23,12,11,19,14,5,27,18,9,23,16,7,28,23,5,25,13,12,17,10,7,28,17,11,23,13,10,32,16,16,25,14,11,22,17,5,28,16,12,17,14,3,22,18,4,23,20,3,39,35,4,17,11,6,18,15,3,32,27,5,24,15,9,35,26,9,26,16,10,22,14,8,34,24,10,35,25,10,24,19,5,34,24,10,24,20,4,27,19,8,23,18,5,31,25,6,"chr6_15892561"
"chr6",20213160,20213160,1,"*",33,10,23,25,3,22,16,11,5,27,8,19,32,14,18,19,5,14,27,10,17,23,6,17,40,17,23,32,14,18,47,18,29,22,7,15,26,11,15,25,9,16,13,6,7,31,8,23,47,15,32,47,17,30,31,14,17,35,14,21,26,15,11,18,10,8,22,8,14,23,9,14,36,18,18,27,18,9,32,14,18,25,14,11,27,13,14,41,30,11,34,18,16,25,13,12,35,17,18,21,10,11,31,15,16,38,19,19,32,17,15,39,19,20,58,29,29,36,19,17,"chr6_20213160"
"chr6",21242904,21242904,1,"*",31,21,10,31,19,12,26,20,6,35,22,13,28,18,10,31,24,7,27,19,8,26,25,1,42,29,13,42,26,16,35,23,12,31,18,13,27,21,6,40,27,13,26,17,9,40,29,11,53,35,18,39,23,16,47,25,22,33,22,11,33,22,11,25,18,7,35,27,8,42,31,11,31,25,6,33,28,5,33,24,9,24,18,6,29,24,5,24,22,2,66,52,14,36,26,10,36,30,6,30,23,7,29,24,5,28,24,4,37,26,11,32,24,8,40,29,11,42,36,6,"chr6_21242904"
"chr6",24562323,24562323,1,"*",41,35,6,39,29,10,34,28,6,31,25,6,37,29,8,44,38,6,41,34,7,46,34,12,49,40,9,48,39,9,53,43,10,42,32,10,34,27,7,38,31,7,40,32,8,41,34,7,52,36,16,64,52,12,57,44,13,39,31,8,33,26,7,19,18,1,41,36,5,37,28,9,59,54,5,29,27,2,39,34,5,31,27,4,27,25,2,49,48,1,51,43,8,46,42,4,53,50,3,46,40,6,44,38,6,43,43,0,54,49,5,57,55,2,35,30,5,48,40,8,"chr6_24562323"
"chr6",30127453,30127453,1,"*",17,1,16,21,2,19,NA,NA,NA,18,1,17,17,1,16,18,1,17,15,1,14,17,2,15,20,0,20,22,2,20,22,2,20,12,0,12,13,1,12,15,0,15,13,2,11,19,0,19,27,2,25,38,2,36,19,1,18,19,2,17,22,2,20,17,4,13,21,1,20,15,3,12,27,9,18,27,3,24,22,5,17,20,2,18,21,5,16,25,4,21,27,5,22,19,3,16,34,2,32,34,2,32,26,5,21,27,5,22,26,3,23,28,4,24,32,5,27,55,24,31,"chr6_30127453"
"chr6",30260433,30260433,1,"*",12,2,10,12,0,12,11,0,11,NA,NA,NA,13,1,12,15,1,14,13,0,13,20,1,19,20,2,18,18,3,15,26,4,22,17,2,15,16,0,16,21,1,20,16,2,14,12,1,11,16,1,15,30,1,29,11,0,11,16,0,16,24,1,23,23,5,18,16,5,11,15,1,14,26,3,23,22,1,21,21,2,19,NA,NA,NA,16,3,13,20,4,16,13,3,10,21,5,16,31,5,26,24,2,22,15,2,13,17,6,11,22,7,15,22,3,19,27,4,23,40,13,27,"chr6_30260433"
"chr6",36417967,36417967,1,"*",16,9,7,NA,NA,NA,NA,NA,NA,10,10,0,11,8,3,11,7,4,14,10,4,10,8,2,NA,NA,NA,NA,NA,NA,20,19,1,11,6,5,16,15,1,12,11,1,NA,NA,NA,14,10,4,16,11,5,17,12,5,18,15,3,NA,NA,NA,12,6,6,14,14,0,18,17,1,11,11,0,17,17,0,19,18,1,13,12,1,13,13,0,NA,NA,NA,16,15,1,16,15,1,12,12,0,20,19,1,13,10,3,14,14,0,25,25,0,NA,NA,NA,NA,NA,NA,15,15,0,31,30,1,"chr6_36417967"
"chr6",44344218,44344218,1,"*",22,10,12,28,11,17,11,7,4,19,12,7,23,12,11,31,15,16,23,11,12,17,7,10,33,19,14,28,15,13,24,11,13,15,8,7,26,13,13,28,10,18,18,12,6,22,12,10,34,17,17,24,10,14,26,14,12,29,10,19,17,12,5,NA,NA,NA,29,20,9,14,9,5,19,13,6,24,17,7,23,12,11,22,17,5,30,17,13,36,32,4,19,11,8,19,12,7,39,32,7,26,18,8,14,8,6,26,22,4,20,12,8,47,27,20,28,20,8,29,16,13,"chr6_44344218"
"chr6",44353005,44353005,1,"*",40,26,14,39,23,16,NA,NA,NA,28,21,7,18,9,9,23,18,5,29,24,5,31,19,12,37,26,11,35,25,10,32,22,10,23,17,6,32,21,11,30,16,14,25,18,7,39,25,14,41,27,14,44,22,22,33,24,9,45,29,16,25,21,4,31,26,5,34,28,6,32,26,6,30,22,8,29,22,7,27,22,5,32,27,5,44,27,17,31,22,9,43,36,7,26,23,3,47,36,11,42,37,5,41,32,9,34,27,7,26,23,3,33,23,10,35,28,7,49,40,9,"chr6_44353005"
"chr6",45663256,45663256,1,"*",10,2,8,18,5,13,NA,NA,NA,14,5,9,15,6,9,10,4,6,13,4,9,13,5,8,24,4,20,13,3,10,10,6,4,13,5,8,NA,NA,NA,13,5,8,NA,NA,NA,16,8,8,14,7,7,27,6,21,18,5,13,20,9,11,10,4,6,NA,NA,NA,NA,NA,NA,16,8,8,17,8,9,10,6,4,14,5,9,NA,NA,NA,14,7,7,14,8,6,17,7,10,13,7,6,17,11,6,19,10,9,12,8,4,23,13,10,18,12,6,24,11,13,18,12,6,66,60,6,"chr6_45663256"
"chr6",52829271,52829271,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,3,NA,NA,NA,10,4,6,NA,NA,NA,NA,NA,NA,10,3,7,10,9,1,NA,NA,NA,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,2,11,9,2,21,16,5,15,14,1,NA,NA,NA,14,14,0,10,9,1,15,12,3,11,9,2,56,50,6,"chr6_52829271"
"chr6",57254820,57254820,1,"*",13,0,13,11,0,11,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,13,0,13,18,0,18,10,0,10,10,0,10,NA,NA,NA,NA,NA,NA,14,0,14,NA,NA,NA,NA,NA,NA,10,0,10,14,0,14,11,0,11,16,0,16,10,0,10,NA,NA,NA,NA,NA,NA,11,0,11,20,17,3,10,0,10,10,0,10,NA,NA,NA,23,17,6,NA,NA,NA,12,1,11,NA,NA,NA,30,22,8,13,0,13,12,0,12,10,0,10,25,18,7,NA,NA,NA,NA,NA,NA,21,13,8,NA,NA,NA,"chr6_57254820"
"chr6",62775741,62775741,1,"*",35,10,25,40,15,25,31,14,17,34,9,25,32,13,19,52,16,36,37,14,23,44,22,22,55,25,30,67,33,34,35,18,17,31,11,20,40,19,21,44,22,22,34,18,16,56,22,34,54,23,31,43,18,25,60,23,37,46,20,26,42,15,27,27,18,9,30,10,20,36,19,17,60,34,26,48,23,25,56,30,26,42,24,18,41,18,23,45,29,16,65,38,27,48,24,24,39,22,17,48,22,26,35,17,18,34,20,14,44,25,19,50,24,26,40,20,20,53,29,24,"chr6_62775741"
"chr6",71912219,71912219,1,"*",43,28,15,35,26,9,36,25,11,26,23,3,22,16,6,45,30,15,38,29,9,41,30,11,56,40,16,58,40,18,47,34,13,44,34,10,43,33,10,37,26,11,38,25,13,53,29,24,55,32,23,44,24,20,49,28,21,32,22,10,35,22,13,28,24,4,38,26,12,43,28,15,42,35,7,38,29,9,45,35,10,47,40,7,51,37,14,48,42,6,47,37,10,44,35,9,41,33,8,63,49,14,43,36,7,41,31,10,64,54,10,50,37,13,37,27,10,37,30,7,"chr6_71912219"
"chr6",88839822,88839822,1,"*",46,24,22,50,27,23,39,33,6,52,37,15,43,28,15,63,43,20,47,27,20,47,32,15,75,47,28,70,45,25,59,42,17,39,28,11,57,42,15,51,32,19,47,34,13,33,22,11,61,36,25,51,29,22,57,38,19,48,37,11,35,24,11,44,37,7,53,41,12,41,30,11,43,32,11,32,23,9,50,40,10,38,28,10,44,30,14,53,41,12,71,53,18,45,34,11,42,38,4,49,38,11,54,43,11,43,32,11,64,49,15,46,33,13,40,29,11,47,35,12,"chr6_88839822"
"chr6",90769006,90769006,1,"*",38,37,1,25,23,2,29,28,1,22,22,0,23,23,0,45,45,0,21,19,2,41,39,2,42,42,0,44,41,3,47,45,2,33,33,0,33,30,3,32,32,0,29,28,1,51,45,6,44,40,4,34,33,1,45,41,4,31,30,1,29,28,1,21,20,1,40,26,14,39,36,3,44,21,23,14,14,0,35,33,2,44,43,1,24,22,2,44,43,1,26,16,10,46,43,3,32,31,1,63,33,30,42,21,21,42,20,22,40,22,18,43,39,4,25,13,12,39,38,1,"chr6_90769006"
"chr6",107990758,107990758,1,"*",22,15,7,15,9,6,20,10,10,18,10,8,21,15,6,26,17,9,32,16,16,24,13,11,29,18,11,38,27,11,15,11,4,23,18,5,33,23,10,22,15,7,23,16,7,40,23,17,36,20,16,51,31,20,48,25,23,26,15,11,19,14,5,NA,NA,NA,25,20,5,25,15,10,31,19,12,25,16,9,21,17,4,24,18,6,19,14,5,24,21,3,24,20,4,29,25,4,31,25,6,27,19,8,30,23,7,18,14,4,22,14,8,25,20,5,33,24,9,36,31,5,"chr6_107990758"
"chr6",119741668,119741668,1,"*",35,24,11,38,24,14,26,16,10,24,16,8,35,22,13,52,30,22,24,19,5,49,36,13,54,35,19,52,30,22,37,23,14,25,16,9,36,21,15,21,14,7,34,29,5,38,20,18,43,28,15,42,22,20,39,21,18,28,18,10,28,13,15,22,16,6,26,18,8,37,26,11,26,21,5,28,22,6,38,32,6,31,24,7,29,21,8,40,30,10,36,29,7,34,25,9,39,31,8,40,31,9,31,22,9,31,22,9,28,18,10,38,24,14,31,21,10,34,30,4,"chr6_119741668"
"chr6",123347305,123347305,1,"*",19,0,19,11,0,11,20,3,17,22,0,22,16,0,16,26,0,26,20,0,20,22,0,22,21,0,21,30,1,29,16,0,16,18,0,18,19,0,19,18,1,17,22,0,22,28,1,27,17,0,17,14,0,14,24,0,24,19,0,19,25,0,25,26,15,11,31,1,30,26,17,9,13,0,13,16,0,16,35,33,2,21,0,21,26,17,9,23,1,22,31,0,31,30,21,9,12,0,12,27,0,27,29,16,13,33,23,10,24,1,23,18,0,18,23,15,8,34,23,11,"chr6_123347305"
"chr6",132401797,132401797,1,"*",15,1,14,14,0,14,12,0,12,NA,NA,NA,16,0,16,12,1,11,NA,NA,NA,NA,NA,NA,21,0,21,10,1,9,NA,NA,NA,NA,NA,NA,10,0,10,11,0,11,13,0,13,18,1,17,31,0,31,26,1,25,19,1,18,11,1,10,19,1,18,10,1,9,15,0,15,13,0,13,17,4,13,18,0,18,13,2,11,NA,NA,NA,14,3,11,13,1,12,13,2,11,14,1,13,20,3,17,16,1,15,NA,NA,NA,19,3,16,15,4,11,20,3,17,17,6,11,31,6,25,"chr6_132401797"
"chr6",140772964,140772964,1,"*",53,32,21,45,35,10,32,24,8,38,24,14,45,36,9,66,47,19,38,29,9,53,30,23,51,41,10,75,55,20,48,30,18,39,34,5,42,33,9,44,30,14,53,44,9,53,42,11,57,43,14,55,43,12,55,41,14,45,34,11,39,33,6,22,21,1,45,40,5,38,31,7,55,45,10,38,32,6,52,47,5,33,28,5,34,26,8,48,43,5,75,67,8,56,47,9,34,27,7,62,58,4,40,36,4,46,41,5,64,54,10,26,19,7,34,27,7,36,27,9,"chr6_140772964"
"chr6",146160052,146160052,1,"*",19,13,6,23,20,3,37,23,14,26,23,3,25,19,6,27,19,8,22,16,6,24,17,7,42,26,16,30,21,9,39,31,8,11,8,3,32,21,11,28,23,5,37,25,12,36,26,10,37,29,8,37,28,9,32,20,12,27,18,9,23,20,3,21,18,3,24,21,3,26,20,6,23,19,4,25,19,6,40,37,3,33,31,2,24,20,4,44,35,9,34,27,7,26,22,4,31,25,6,55,48,7,28,23,5,27,25,2,42,35,7,31,28,3,21,15,6,30,24,6,"chr6_146160052"
"chr6",155866930,155866930,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,5,NA,NA,NA,NA,NA,NA,12,5,7,16,9,7,NA,NA,NA,NA,NA,NA,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,21,0,10,9,1,NA,NA,NA,NA,NA,NA,13,12,1,13,13,0,NA,NA,NA,57,55,2,"chr6_155866930"
"chr6",166393717,166393717,1,"*",13,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,4,14,14,0,10,10,0,NA,NA,NA,NA,NA,NA,12,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,1,14,13,1,15,12,3,10,7,3,12,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,NA,NA,NA,NA,NA,NA,15,15,0,14,14,0,12,12,0,NA,NA,NA,NA,NA,NA,14,14,0,NA,NA,NA,98,98,0,"chr6_166393717"
"chr7",282402,282402,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,0,NA,NA,NA,NA,NA,NA,14,14,0,10,10,0,NA,NA,NA,11,11,0,NA,NA,NA,NA,NA,NA,23,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,3,11,10,1,NA,NA,NA,14,10,4,10,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,3,10,7,3,20,13,7,13,5,8,13,12,1,10,8,2,NA,NA,NA,16,13,3,10,10,0,14,6,8,"chr7_282402"
"chr7",493956,493956,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,13,6,19,13,6,11,9,2,11,6,5,NA,NA,NA,12,11,1,NA,NA,NA,NA,NA,NA,11,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,0,NA,NA,NA,NA,NA,NA,16,15,1,11,11,0,16,14,2,NA,NA,NA,NA,NA,NA,13,13,0,15,14,1,74,74,0,"chr7_493956"
"chr7",494386,494386,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,10,5,16,15,1,NA,NA,NA,11,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,0,10,10,0,NA,NA,NA,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,44,0,"chr7_494386"
"chr7",6653638,6653638,1,"*",10,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,1,NA,NA,NA,11,7,4,NA,NA,NA,NA,NA,NA,15,12,3,46,37,9,11,10,1,16,12,4,11,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18,2,13,12,1,13,11,2,51,48,3,11,9,2,17,16,1,10,9,1,15,13,2,24,23,1,40,39,1,126,124,2,"chr7_6653638"
"chr7",7952644,7952644,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,1,23,22,1,13,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,13,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,10,NA,NA,NA,10,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chr7_7952644"
"chr7",13648416,13648416,1,"*",37,12,25,20,11,9,29,14,15,20,8,12,21,10,11,28,14,14,21,16,5,34,13,21,29,17,12,36,18,18,25,12,13,22,12,10,28,13,15,21,7,14,22,14,8,23,14,9,26,12,14,31,13,18,38,18,20,30,16,14,24,16,8,20,16,4,29,19,10,29,18,11,25,16,9,22,12,10,25,14,11,36,22,14,31,19,12,30,24,6,44,23,21,44,31,13,19,12,7,28,20,8,31,19,12,30,21,9,29,17,12,32,18,14,44,28,16,44,33,11,"chr7_13648416"
"chr7",18046736,18046736,1,"*",31,22,9,33,21,12,17,12,5,35,27,8,32,24,8,38,25,13,31,25,6,42,31,11,50,37,13,51,40,11,28,20,8,30,25,5,36,32,4,24,17,7,30,28,2,44,38,6,48,36,12,35,27,8,46,29,17,26,16,10,34,26,8,26,23,3,43,36,7,39,32,7,35,31,4,30,26,4,31,26,5,41,34,7,35,31,4,42,40,2,47,41,6,51,41,10,39,33,6,44,40,4,30,26,4,42,37,5,44,40,4,42,36,6,38,35,3,39,32,7,"chr7_18046736"
"chr7",23206364,23206364,1,"*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,5,NA,NA,NA,NA,NA,NA,14,10,4,NA,NA,NA,11,7,4,10,6,4,13,8,5,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,5,17,9,8,NA,NA,NA,12,8,4,11,9,2,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,2,13,11,2,14,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,14,10,4,11,9,2,33,33,0,"chr7_23206364"
"chr7",24659707,24659707,1,"*",32,17,15,34,21,13,21,8,13,19,13,6,23,14,9,38,21,17,25,16,9,27,14,13,45,24,21,39,25,14,34,21,13,22,14,8,32,16,16,31,18,13,17,11,6,40,24,16,28,18,10,43,25,18,39,21,18,26,12,14,26,14,12,24,15,9,43,25,18,38,26,12,43,32,11,23,17,6,26,19,7,23,15,8,31,22,9,44,33,11,51,34,17,31,25,6,42,27,15,40,31,9,23,19,4,46,35,11,47,32,15,41,21,20,32,21,11,39,32,7,"chr7_24659707"
"chr7",27942693,27942693,1,"*",12,0,12,15,0,15,12,1,11,13,0,13,NA,NA,NA,12,0,12,NA,NA,NA,15,0,15,18,0,18,20,0,20,38,22,16,14,0,14,34,23,11,16,0,16,10,0,10,33,20,13,27,14,13,15,0,15,18,0,18,19,0,19,22,12,10,10,0,10,17,0,17,14,0,14,10,0,10,10,0,10,16,0,16,15,0,15,16,0,16,15,0,15,24,0,24,24,0,24,13,0,13,20,0,20,19,0,19,15,0,15,13,0,13,13,0,13,16,0,16,16,0,16,"chr7_27942693"
"chr7",36955389,36955389,1,"*",39,26,13,40,25,15,38,26,12,51,39,12,36,33,3,43,29,14,27,18,9,44,29,15,52,40,12,44,33,11,46,32,14,13,7,6,48,32,16,46,30,16,38,24,14,37,27,10,67,41,26,46,29,17,50,40,10,45,28,17,22,20,2,29,23,6,48,41,7,38,30,8,34,27,7,43,38,5,37,28,9,32,27,5,45,34,11,36,32,4,52,38,14,55,45,10,50,40,10,65,50,15,47,37,10,38,35,3,47,40,7,45,38,7,41,28,13,42,33,9,"chr7_36955389"
"chr7",47291658,47291658,1,"*",22,10,12,19,12,7,14,11,3,21,15,6,19,12,7,NA,NA,NA,21,12,9,34,19,15,19,12,7,33,15,18,20,11,9,14,6,8,20,13,7,22,15,7,12,8,4,32,18,14,30,19,11,22,14,8,32,23,9,21,12,9,34,24,10,15,11,4,40,30,10,23,17,6,28,24,4,22,16,6,23,16,7,19,17,2,18,11,7,16,14,2,26,18,8,21,17,4,30,24,6,37,29,8,24,20,4,21,14,7,36,30,6,15,12,3,30,21,9,21,17,4,"chr7_47291658"
"chr7",55485909,55485909,1,"*",14,6,8,22,10,12,NA,NA,NA,17,10,7,19,11,8,10,5,5,21,14,7,16,14,2,30,20,10,24,11,13,25,15,10,15,9,6,25,16,9,22,10,12,13,7,6,17,11,6,28,17,11,29,11,18,25,17,8,20,13,7,22,18,4,18,17,1,18,16,2,14,11,3,23,18,5,16,9,7,23,17,6,18,11,7,14,10,4,22,20,2,25,20,5,21,17,4,33,30,3,32,27,5,20,11,9,20,14,6,17,12,5,26,19,7,25,22,3,27,21,6,"chr7_55485909"
"chr7",66556467,66556467,1,"*",NA,NA,NA,15,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,4,NA,NA,NA,NA,NA,NA,10,7,3,11,7,4,NA,NA,NA,NA,NA,NA,13,7,6,10,7,3,19,11,8,10,7,3,11,6,5,NA,NA,NA,11,10,1,NA,NA,NA,NA,NA,NA,13,12,1,NA,NA,NA,NA,NA,NA,12,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,3,19,15,4,63,59,4,"chr7_66556467"
"chr7",71274788,71274788,1,"*",24,18,6,34,27,7,12,9,3,22,20,2,23,19,4,25,17,8,24,22,2,30,23,7,30,24,6,20,16,4,30,23,7,30,27,3,25,20,5,29,20,9,20,16,4,23,20,3,47,38,9,52,36,16,27,20,7,39,30,9,23,19,4,36,35,1,26,21,5,26,23,3,24,18,6,28,26,2,32,30,2,35,32,3,23,21,2,31,30,1,27,23,4,32,30,2,42,38,4,35,30,5,29,26,3,39,36,3,29,26,3,27,22,5,31,27,4,38,33,5,"chr7_71274788"
